Retailer,Category,Item,Price (VND),7 ngày change,1 tháng change,6 tháng change,1 năm change,Product URL
An Phát Computer (Hà Nội),Mainboard,Mainboard Gigabyte B550M H ARGB,4.999.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-gigabyte-b550m-h-argb.html
An Phát Computer (Hà Nội),Mainboard,Mainboard MSI Z790M GAMING PLUS WIFI DDR5,5.999.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-msi-z790m-gaming-plus-wifi-ddr5.html
An Phát Computer (Hà Nội),Mainboard,Mainboard Gigabyte B760M H V2 DDR5,4.999.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-gigabyte-b760m-h-v2-ddr5.html
An Phát Computer (Hà Nội),Mainboard,Mainboard ASUS PRIME H510M-K R2.0 (box),2.999.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-asus-prime-h510m-k_id39164.html
An Phát Computer (Hà Nội),Mainboard,Mainboard DarkFlash H610M-VGD-V1,2.399.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-darkflash-h610m-vgd-v1.html
An Phát Computer (Hà Nội),Mainboard,Mainboard ASUS B650M AYW WIFI CSM DDR5,3.999.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-asus-b650m-ayw-wifi-csm-ddr5.html
An Phát Computer (Hà Nội),Mainboard,Mainboard Asus Prime H610M-K D4,2.399.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-asus-prime-h610m-k-d4_id40447.html
An Phát Computer (Hà Nội),Mainboard,Mainboard Asus PRIME B760M-F DDR4,2.799.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-asus-prime-b760m-f-ddr4.html
An Phát Computer (Hà Nội),Mainboard,Mainboard Asus PRIME B760M-K DDR4,5.999.000,,,,,https://www.anphatpc.com.vn/mainboard-asus-prime-b760m-k-ddr4.html
An Phát Computer (Hà Nội),PSU - Nguồn máy tính,Laptop ASUS TUF Gaming A15 FA506NCG-HN329W (AMD Ryzen™ 7 8845HS | RTX 3050 4GB | 15.6 inch FHD 144Hz | 16GB | 512GB | Win 11 | Đen),25.890.000,,,,,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-a15-fa506ncg-hn329w.html
An Phát Computer (Hà Nội),PSU - Nguồn máy tính,Laptop ASUS Gaming V16 V3607VJ-TK189W (Intel Core 5 210H | RTX 3050 6GB | 16-inch WUXGA | 16GB | 512GB | Windows 11 | Đen),25.790.000,-21.8%,,,,https://www.anphatpc.com.vn/laptop-asus-gaming-v16-v3607vj-tk189w.html
An Phát Computer (Hà Nội),PSU - Nguồn máy tính,Laptop ASUS TUF Gaming F16 FX608JHI-TU210W (Intel Core i5-14450HX | RTX 5050 8GB | 16 inch FHD + 144Hz | 16GB | 512GB | Win 11 | Xám),41.990.000,,,,,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-f16-fx608jhi-tu210w.html
An Phát Computer (Hà Nội),PSU - Nguồn máy tính,Laptop ASUS TUF Gaming F16 FX608JHI-TU209W (Intel Core i7 Processor 14650HX | RTX 5050 | 16 inch FHD+ 144Hz | 16GB | 512GB | Win 11 | Xám),37.990.000,-11.6%,,,,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-f16-fx608jhi-tu209w.html
An Phát Computer (Hà Nội),Màn hình,Màn Hình SAMSUNG LS24D300GAEXXV (24 inch - IPS - FHD - 5ms - 100Hz),2.999.000,+0%,,,,https://www.anphatpc.com.vn/man-hinh-samsung-ls24d300gaexxv.html
An Phát Computer (Hà Nội),Màn hình,Phân giải điểm ảnh: FHD (1920x1080),2.999.000,+0%,,,,
An Phát Computer (Hà Nội),Màn hình,Màn Hình Đồ Họa SAMSUNG ViewFinity S8 LS27B800PXEXXV (27.0 inch - 4K - IPS - 60Hz - 5ms - USB TypeC - Network RJ45),8.589.000,+0%,,,,https://www.anphatpc.com.vn/man-hinh-may-tinh-samsung-viewfinity-s8-ls27b800pxexxv-27-inch-4k-ips-60hz-usc-c-rj45.html
An Phát Computer (Hà Nội),Màn hình,Mật độ phân giải: 4K - UHD - 3840 x 2160,8.589.000,+0%,,,,
An Phát Computer (Hà Nội),Màn hình,Màn Hình ASUS VP227HF (21.45 inch - VA - FHD - 100Hz - 1ms),2.999.000,+0%,,,,https://www.anphatpc.com.vn/man-hinh-asus-vp227hf.html
An Phát Computer (Hà Nội),Màn hình,Phân giải điểm ảnh: FHD - 1920 x 1080,2.999.000,+0%,,,,
An Phát Computer (Hà Nội),Màn hình,Màn Hình Dell SE2725HG (27 inch - IPS - FHD - 200Hz - 1ms),4.599.000,+0%,,,,https://www.anphatpc.com.vn/man-hinh-dell-27-se2725hg.html
An Phát Computer (Hà Nội),Màn hình,Phân giải điểm ảnh: 1920 x 1080,4.599.000,+0%,,,,
An Phát Computer (Hà Nội),Màn hình,Màn Hình MSI PRO MP275 E14L (27 inch - IPS - FHD - 144Hz - 1ms - Speaker),3.999.000,+0%,,,,https://www.anphatpc.com.vn/man-hinh-msi-pro-mp275-e14l.html
An Phát Computer (Hà Nội),Màn hình,Màn Hình ViewSonic VA2432-H-2 (23.8 inch - IPS - FHD - 100Hz - 1ms),2.499.000,+0%,,,,https://www.anphatpc.com.vn/man-hinh-viewsonic-va2432-h-2.html
An Phát Computer (Hà Nội),Màn hình,Màn Hình Đồ Họa ASUS ProArt PA248QFV (24.1 inch - IPS - WUXGA - 100Hz - 5ms - Speaker),6.999.000,+0%,,,,https://www.anphatpc.com.vn/man-hinh-do-hoa-asus-proart-pa248qfv.html
An Phát Computer (Hà Nội),Màn hình,Màn Hình Di Động ASUS ZenScreen MB169CK (15.6 inch - IPS - FHD - 60Hz - 5ms - USB Type-C - Chân đế 360°),3.999.000,+0%,,,,https://www.anphatpc.com.vn/man-hinh-di-dong-asus-zenscreen-mb169ck-15.6-inch-ips-fhd-60hz-5ms-usb-type-c-chan-de-360.html
An Phát Computer (Hà Nội),Màn hình,Phân giải điểm ảnh: Full HD (1920 x 1080),3.999.000,+0%,,,,
An Phát Computer (Hà Nội),Màn hình,Màn Hình AOC 24B36X (23.8 inch - IPS - FHD - 144Hz - 0.5ms),2.999.000,,,,,https://www.anphatpc.com.vn/man-hinh-aoc-24b36x.html
An Phát Computer (Hà Nội),Màn hình,Màn Hình LG UltraGear 27G640A-B (27 inch - IPS - 2K - 300Hz - 1ms - Speaker),7.999.000,,,,,https://www.anphatpc.com.vn/man-hinh-lg-ultragear-27g640a-b.html
An Phát Computer (Hà Nội),Màn hình,Phân giải điểm ảnh: 2K - 2560 x 1440,7.999.000,,,,,
An Phát Computer (Hà Nội),Màn hình,Màn Hình Gaming LG UltraGear 45GX950A-B (44.5 inch - OLED - 165Hz - 0.03ms - Chế độ kép 5K 2K- Speaker - Cong),59.999.000,+0%,,,,https://www.anphatpc.com.vn/man-hinh-gaming-lg-ultragear-45gx950a-b.html
An Phát Computer (Hà Nội),Màn hình,Màn Hình Thông Minh Gaming LG UltraGear 34GX90SA-W (34 inch - OLED - WQHD - 240Hz - 0.03ms - Cong - Speaker),30.999.000,+0%,,,,https://www.anphatpc.com.vn/man-hinh-gaming-lg-ultragear-34gx90sa-w.html
An Phát Computer (Hà Nội),Màn hình,Màn Hình Gaming LG UltraGear G4 27G440A-B (27 inch - IPS - FHD - 240Hz - 1ms),4.999.000,,,,,https://www.anphatpc.com.vn/man-hinh-gaming-lg-ultragear-g4-27g440a-b.html
An Phát Computer (Hà Nội),Màn hình,Màn Hình LG UltraWide 29U531A-W (29 inch - IPS - WFHD - 100Hz - 5ms - USB TypeC - Speaker ),5.999.000,,,,,https://www.anphatpc.com.vn/man-hinh-lg-ultrawide-29u531a-w.html
An Phát Computer (Hà Nội),Màn hình,Phân giải điểm ảnh: WFHD - 2560 x 1080,5.999.000,,,,,
An Phát Computer (Hà Nội),Màn hình,Màn Hình SAMSUNG ViewFinity S9 5K LS27C900PAEXXV (27 inch - IPS - 5K - 60Hz - 5ms- Speaker - Webcam),29.990.000,,,,,https://www.anphatpc.com.vn/man-hinh-samsung-viewfinity-s9-5k-ls27c900paexxv.html
An Phát Computer (Hà Nội),Màn hình,Màn Hình ViewSonic VA2532-H (24.5 inch - IPS - FHD - 100Hz - 1ms),2.699.000,,,,,https://www.anphatpc.com.vn/man-hinh-viewsonic-va2532-h.html
An Phát Computer (Hà Nội),Màn hình,Màn Hình Gaming ViewSonic VX24G30 (23.8 inch - IPS - FHD - 240Hz - 0.8ms),4.999.000,,,,,https://www.anphatpc.com.vn/man-hinh-gaming-viewsonic-vx24g30.html
ThinkPro,RAM,"Lenovo ThinkPad X1 Carbon Gen 11 i7 1365U, 32GB, 512GB, FHD+",25.990.000,+0%,,,,https://thinkpro.vn/laptop/lenovo-thinkpad-x1-carbon-gen-11?skuId=11446
ThinkPro,RAM,RAM Laptop Samsung DDR4 8GB Bus 2666MHz,390.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-samsung-8gb-ddr4-2666mhz
ThinkPro,RAM,RAM Laptop Samsung DDR4 16GB Bus 3200MHz,990.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-samsung-16gb-ddr4-3200mhz
ThinkPro,RAM,RAM Laptop Samsung DDR4 32GB Bus 3200MHz,2.999.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-samsung-ddr4-32gb-bus-3200mhz
ThinkPro,RAM,RAM Laptop Micron DDR4 16GB Bus 3200MHz,990.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-micron-16gb-ddr4-3200mhz
ThinkPro,RAM,RAM Laptop Skhynix DDR4 32GB Bus 3200MHz,1.990.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-skhynix-ddr4-32gb-bus-3200mhz
ThinkPro,RAM,RAM Laptop Samsung DDR5 8GB Bus 5600MHz,990.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-samsung-ddr5-8gb-bus-5600mhz
ThinkPro,RAM,RAM Laptop Kingston DDR5 32GB Bus 4800MHz,2.790.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-kingston-ddr5-32gb-bus-4800mhz
ThinkPro,RAM,RAM Laptop Skhynix DDR5 8GB Bus 4800MHz,890.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-skhynix-ddr5-8gb-bus-4800mhz
ThinkPro,RAM,Ram Laptop SK Hynix 32GB DDR5 5600Mhz,4.990.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-sk-hynix-32gb-ddr5-5600mhz
ThinkPro,RAM,RAM Laptop Skhynix DDR4 16GB Bus 2400MHz,690.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-sk-hynix-16gb-ddr4-2400mhz
ThinkPro,RAM,RAM Laptop Crucial DDR5 32GB/64GB Bus 5600MHz,8.990.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-crucial-32gb-ddr5
ThinkPro,RAM,Ram Laptop Kingston 8Gb KVR32S22S8/S6,2.390.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-kingston-8gb-kvr32s22s8s6
ThinkPro,RAM,Ram Laptop Kingston 8Gb KVR56S46BS6-8,3.990.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-kingston-8gb-kvr56s46bs6-8
ThinkPro,RAM,Ram Laptop Kingston 16Gb KVR32S22D8/S8,4.190.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-kingston-16gb-kvr32s22d8s8
ThinkPro,RAM,Ram Laptop Kingston 8Gb KCP556SS6-8,3.790.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-kingston-8gb-kcp556ss6-8
ThinkPro,RAM,Ram Laptop Kingston 8Gb KCP432SS8/8,2.599.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-kingston-8gb-kcp432ss88
ThinkPro,RAM,Ram Laptop Kingston 32Gb KCP556SD8,12.390.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-kingston-32gb-kcp556sd8
ThinkPro,RAM,Ram Laptop Kingston 16Gb KCP556SS8,6.779.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-kingston-16gb-kcp556ss8
ThinkPro,RAM,Ram Laptop Kingston 16Gb KVR56S46BS8-16,6.679.000,+0%,,,,https://thinkpro.vn/ram/ram-laptop-kingston-16gb-kvr56s46bs8-16
ThinkPro,SSD / Ổ cứng,"Lenovo ThinkPad X1 Carbon Gen 11 i7 1365U, 32GB, 512GB, FHD+",25.990.000,+0%,,,,https://thinkpro.vn/laptop/lenovo-thinkpad-x1-carbon-gen-11?skuId=11446
ThinkPro,SSD / Ổ cứng,SSD Union 512GB NVME M2 2242,1.190.000,+0%,,,,https://thinkpro.vn/o-cung/ssd-union-512gb-nvme-m2-2242
ThinkPro,SSD / Ổ cứng,SSD Skhynix 512GB NVME M2 2280,1.490.000,+0%,,,,https://thinkpro.vn/o-cung/o-cung-ssd-sk-hynix-512gb-m2-nvme-2280
ThinkPro,SSD / Ổ cứng,SSD WD 256GB NVME M2 2280,499.000,+0%,,,,https://thinkpro.vn/o-cung/o-cung-ssd-wd-black-256gb-m2-nvme-2280
ThinkPro,SSD / Ổ cứng,SSD Kioxia 512GB NVME M2 2280,1.290.000,+0%,,,,https://thinkpro.vn/o-cung/o-cung-ssd-kioxia-512gb-m2-nvme-2280
ThinkPro,SSD / Ổ cứng,SSD Kioxia 512GB NVME M2 2230,1.490.000,+0%,,,,https://thinkpro.vn/o-cung/o-cung-ssd-kioxia-512gb-nvme-2230
ThinkPro,SSD / Ổ cứng,SSD WD 512GB NVME M2 2280,1.290.000,+0%,,,,https://thinkpro.vn/o-cung/o-cung-ssd-wd-512gb-m2-nvme-2280
ThinkPro,SSD / Ổ cứng,SSD Samsung 512GB NVME M2 2280,1.490.000,+0%,,,,https://thinkpro.vn/o-cung/o-cung-ssd-samsung-512gb-m2-nvme-2280
ThinkPro,SSD / Ổ cứng,SSD Skhynix 512GB PCIe Gen 3 x4 NVME M2 2230,1.490.000,+0%,,,,https://thinkpro.vn/o-cung/ssd-skhynix-512gb-2230-gen-3-x-4
ThinkPro,SSD / Ổ cứng,SSD Kioxia 256GB NVME M2 2230,399.000,+0%,,,,https://thinkpro.vn/o-cung/o-cung-ssd-kioxia-256gb-nvme-2230
ThinkPro,SSD / Ổ cứng,SSD Samsung PM991A 512GB PCIe Gen 3 x4 NVME M2 2230,1.690.000,+0%,,,,https://thinkpro.vn/o-cung/ssd-samsung-m2-nvme-pm991
ThinkPro,SSD / Ổ cứng,Ổ SSD Gigabyte G3NVMEV2256G V2 256GB,1.390.000,+0%,,,,https://thinkpro.vn/o-cung/o-ssd-gigabyte-g3nvmev2256g-v2-256gb
ThinkPro,SSD / Ổ cứng,Ổ SSD Sandisk Blue SN5100 WDS100T5B0E 1TB,5.199.000,+0%,,,,https://thinkpro.vn/o-cung/o-ssd-sandisk-blue-sn5100-wds100t5b0e-1tb
ThinkPro,SSD / Ổ cứng,Ổ SSD Kingmax PQ3480 512Gb,2.790.000,+0%,,,,https://thinkpro.vn/o-cung/o-ssd-kingmax-pq3480-512gb
ThinkPro,SSD / Ổ cứng,Ổ SSD Kingston NV3 1TB,4.490.000,+0%,,,,https://thinkpro.vn/o-cung/o-ssd-kingston-nv3-1tb
ThinkPro,SSD / Ổ cứng,Ổ SSD TeamGroup MP33 512Gb,2.890.000,+0%,,,,https://thinkpro.vn/o-cung/o-ssd-teamgroup-mp33-512gb
ThinkPro,SSD / Ổ cứng,Ổ SSD Sandisk Green SN3000 WDS100T5G0E 1TB,4.369.000,+0%,,,,https://thinkpro.vn/o-cung/o-ssd-sandisk-green-sn3000-wds100t5g0e-1tb
ThinkPro,SSD / Ổ cứng,Ổ SSD Sandisk Blue SN5100 WDS500G5B0E 500GB,3.590.000,+0%,,,,https://thinkpro.vn/o-cung/o-ssd-sandisk-blue-sn5100-wds500g5b0e-500gb
ThinkPro,SSD / Ổ cứng,Ổ SSD Samsung 980 MZ-V8V500BW 500Gb,5.890.000,+0%,,,,https://thinkpro.vn/o-cung/o-ssd-samsung-980-mz-v8v500bw-500gb
ThinkPro,SSD / Ổ cứng,Ổ SSD Kingston NV3 500Gb,3.190.000,+0%,,,,https://thinkpro.vn/o-cung/o-ssd-kingston-nv3-500gb
ThinkPro,SSD / Ổ cứng,Ổ SSD Samsung 990 Pro MZ-V9P1T0BW 1Tb,8.569.000,+0%,,,,https://thinkpro.vn/o-cung/o-ssd-samsung-990-pro-mz-v9p1t0bw-1tb
ThinkPro,Laptop,"Lenovo ThinkPad X1 Carbon Gen 11 i7 1365U, 32GB, 512GB, FHD+",25.990.000,+0%,,,,https://thinkpro.vn/laptop/lenovo-thinkpad-x1-carbon-gen-11?skuId=11446
ThinkPro,Laptop,Apple Macbook Pro 16 (Apple M1),26.990.000,-61.4%,,,,https://thinkpro.vn/laptop/apple-macbook-pro-16-apple-m1
ThinkPro,Màn hình,"Lenovo ThinkPad X1 Carbon Gen 11 i7 1365U, 32GB, 512GB, FHD+",25.990.000,+0%,,,,https://thinkpro.vn/laptop/lenovo-thinkpad-x1-carbon-gen-11?skuId=11446
ThinkPro,Màn hình,"Màn hình LG 27US500-W 27""",5.079.000,+0%,,,,https://thinkpro.vn/man-hinh/man-hinh-lg-27qn600-b
ThinkPro,Màn hình,Màn hình di động ARZOPA Z1FC 16.1 inch 144Hz,2.939.000,+0%,,,,https://thinkpro.vn/man-hinh/man-hinh-di-dong-arzopa-z1fc-161-inch-144hz
ThinkPro,Màn hình,"Màn hình di động ARZOPA Z3FC 16.1"" IPS 180Hz 2.5K",3.999.000,+0%,,,,https://thinkpro.vn/man-hinh/man-hinh-di-dong-arzopa-z3fc-161-ips-180hz-25k
ThinkPro,Màn hình,"Khung ảnh kỹ thuật số ARZOPA D10 WiFi 10.1""",2.199.000,+0%,,,,https://thinkpro.vn/man-hinh-di-dong/khung-anh-ky-thuat-so-arzopa-d10-wifi-101
ThinkPro,Màn hình,"Khung ảnh kỹ thuật số ARZOPA D15 WiFi 15.6""",3.799.000,+0%,,,,https://thinkpro.vn/man-hinh-di-dong/khung-anh-ky-thuat-so-arzopa-d15-wifi-156
ThinkPro,Màn hình,Màn hình di động ARZOPA A1 15.6 inch,1.999.000,+5.3%,,,,https://thinkpro.vn/man-hinh/man-hinh-di-dong-arzopa-a1-156-inch
ThinkPro,Màn hình,Màn hình di động ARZOPA A1M 17.3 inch,3.199.000,+0%,,,,https://thinkpro.vn/man-hinh/man-hinh-di-dong-arzopa-a1m-173-inch
ThinkPro,Màn hình,Màn hình gaming ARZOPA M1RC 27'' 180Hz 2K QHD,3.990.000,+0%,,,,https://thinkpro.vn/man-hinh/man-hinh-gaming-arzopa-m1rc-27-180hz-2k-qhd
ThinkPro,Màn hình,Màn hình di động ARZOPA Z1RC 16 inch 60Hz 2.5K 100%sRGB,3.399.000,+0%,,,,https://thinkpro.vn/man-hinh/man-hinh-di-dong-arzopa-z1rc-16-inch-60hz-25k
ThinkPro,Màn hình,Lenovo ThinkVision S24i-30 63DEKAR3WW (23.8 inch - FHD - IPS - 4ms - 100Hz),2.469.000,+0%,,,,https://thinkpro.vn/man-hinh/lenovo-thinkvision-s24i-30-63dekar3ww-238-inch-fhd-ips-4ms-100hz
ThinkPro,Màn hình,Lenovo Think Vision S27i-30 63DFKAR4WW (27Inch/ Full HD/ 4ms/ 100HZ/ 300 cd/m2/ IPS),2.799.000,+0%,,,,https://thinkpro.vn/man-hinh/lenovo-think-vision-s27i-30-63dfkar4ww-27inch-full-hd-4ms-100hz-300-cdm2-ips
ThinkPro,Màn hình,Lenovo L27q-4A 67BFGAC6VN (27Inch/ QHD (2560x1440)/ 4ms/ 100HZ/ 350cd/m2/ IPS/ Loa),4.569.000,+0%,,,,https://thinkpro.vn/man-hinh/lenovo-l27q-4a-67bfgac6vn-27inch-qhd-2560x1440-4ms-100hz-350cdm2-ips-loa
Hoàng Hà PC (Hà Nội),RAM,RAM DDR5 KINGSTON FURY BEAST RGB 32GB 5600MHz (2x16G) CL40,14.000.000,+0%,,,,https://hoanghapc.vn/ram-ddr5-kingston-fury-beast-32gb-5600mhz-rgb
Hoàng Hà PC (Hà Nội),RAM,RAM DDR4 CORSAIR VENGEANCE LPX 16GB 3200MHz (1x16GB),3.250.000,+0%,,,,https://hoanghapc.vn/ram-corsair-vengeance-lpx-16gb-ddr4-3200mhz
Hoàng Hà PC (Hà Nội),RAM,RAM DDR5 CORSAIR VENGEANCE RGB 64GB 5600MHz (2x32G) CL40,19.900.000,+0%,,,,https://hoanghapc.vn/ram-ddr5-corsair-vengeance-rgb-64g-5600mhz
Hoàng Hà PC (Hà Nội),RAM,RAM DDR5 RGB SIMORCHIP RX-1 32GB (2x16GB) 6000Mhz - CL32,13.000.000,+0%,,,,https://hoanghapc.vn/ram-ddr5-rgb-simorchip-rx-1-32gb-6000mhz
Hoàng Hà PC (Hà Nội),RAM,RAM DDR5 SIMORCHIP EX-1 16GB 6000Mhz (1x16G) CL32,6.000.000,+0%,,,,https://hoanghapc.vn/ram-ddr5-simorchip-ex-1-16gb-6000mhz
Hoàng Hà PC (Hà Nội),RAM,RAM DDR4 HIKSEMI ARMOR 16GB 3200Mhz (1x16GB) BLACK - HSC416U32D2,2.800.000,+0%,,,,https://hoanghapc.vn/ram-ddr4-hiksemi-armor-16gb-3200mhz-black
Hoàng Hà PC (Hà Nội),RAM,RAM DDR5 GSKILL RIPJAWS M5 NEO RGB 64GB 6000MHz (2x32G) BLACK,23.990.000,+4.3%,,,,https://hoanghapc.vn/ram-ddr5-gskill-ripjaws-m5-neo-rgb-64gb-6000mhz-bk
Hoàng Hà PC (Hà Nội),RAM,RAM DDR5 KINGSTON FURY BEAST RGB EXPO 32GB 6000MHz (2x16G) CL36,11.990.000,+0%,,,,https://hoanghapc.vn/ram-ddr5-kingston-fury-beast-rgb-expo-32gb-6000mhz
Hoàng Hà PC (Hà Nội),RAM,RAM DDR4 KINGMAX ZEUS DRAGON 16GB 3600MHz (1x16GB),2.450.000,+0%,,,,https://hoanghapc.vn/ram-ddr4-kingmax-zeus-dragon-16gb-3600mhz
Hoàng Hà PC (Hà Nội),RAM,RAM DDR4 KINGMAX ZEUS DRAGON RGB 32GB 3600MHz (1x32GB),5.990.000,+0%,,,,https://hoanghapc.vn/ram-ddr4-kingmax-zeus-dragon-rgb-32gb-3600mhz
Hoàng Hà PC (Hà Nội),RAM,RAM DDR5 SAMSUNG 64GB 4800MHz ECC RDIMM,80.000.000,+60%,,,,https://hoanghapc.vn/ram-ddr5-samsung-64g-4800mhz-ecc-rdimm
Hoàng Hà PC (Hà Nội),RAM,RAM DDR5 KINGSTON 64GB 4800MHz ECC RDIMM,80.000.000,+60%,,,,https://hoanghapc.vn/ram-ddr5-kingston-64gb-4800mhz-ecc-rdimm
Hoàng Hà PC (Hà Nội),RAM,RAM DDR5 SAMSUNG 64GB 5600MHz ECC RDIMM,80.000.000,+33.4%,,,,https://hoanghapc.vn/ram-ddr5-samsung-64gb-5600mhz
Hoàng Hà PC (Hà Nội),RAM,RAM DDR5 KINGSTON 64GB 5600MHz ECC DIMM,80.000.000,+33.4%,,,,https://hoanghapc.vn/ram-ddr5-kingston-64gb-5600mt-s-ecc-rdimm
Hoàng Hà PC (Hà Nội),RAM,RAM DDR5 MICRON 64GB 4800MHz ECC RDIMM,80.000.000,+60%,,,,https://hoanghapc.vn/ram-ddr5-micron-64gb-4800mhz-ecc-rdimm
Hoàng Hà PC (Hà Nội),RAM,RAM DDR4 ZADAK TWIST 16GB 3200MHz (1x16GB),2.450.000,+0%,,,,https://hoanghapc.vn/ram-ddr4-zadak-twist-16gb-3200mhz
Hoàng Hà PC (Hà Nội),RAM,RAM DDR5 APACER OC NOX RGB 64GB 6000MHz (2x32G),19.900.000,+0%,,,,https://hoanghapc.vn/ram-ddr5-apacer-oc-nox-rgb-64gb-6000mhz
Hoàng Hà PC (Hà Nội),RAM,RAM DDR5 APACER OC NOX RGB SILVER 64GB 6000MHz (2x32G),19.900.000,+0%,,,,https://hoanghapc.vn/ram-ddr5-apacer-oc-nox-rgb-silver-64gb-6000mhz
Hoàng Hà PC (Hà Nội),RAM,RAM DDR4 APACER OC NOX 64GB 3200MHz (2x32G),11.990.000,+0%,,,,https://hoanghapc.vn/ram-ddr4-apacer-oc-nox-64gb-3200mhz
Hoàng Hà PC (Hà Nội),RAM,RAM DDR4 APACER OC NOX RGB AURA 2 BLACK 16GB 3200MHz (1x16G),2.450.000,+0%,,,,https://hoanghapc.vn/ram-ddr4-apacer-oc-nox-rgb-aura-2-black-16gb-3200mhz
Hoàng Hà PC (Hà Nội),RAM,RAM DDR4 KINGSTON FURY BEAST 16GB 3200MHz (1x16G) CL16,3.350.000,+0%,,,,https://hoanghapc.vn/ram-ddr4-kingston-fury-beast-16gb-3200mhz
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Kioxia Exceria Basic 2TB M.2 PCIe Gen4 x4 (Đọc 7300MB/s - Ghi 6800MB/s),6.500.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-kioxia-exceria-basic-2tb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Lexar NM790 1TB M.2 PCIe Gen4 x4 (Đọc 7400MB/s - Ghi 6500MB/s),4.500.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-lexar-nm790-1tb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Lexar NM990 1TB M.2 PCIe Gen5 x4 (Đọc 14000MB/s - Ghi 7500MB/s),5.500.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-lexar-nm990-1tb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Sandisk WD Blue SN5100 500GB M.2 PCIe Gen4 x4 (Đọc 6600MB/s - Ghi 5600MB/s),3.000.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-wd-blue-sn5100-500gb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Sandisk WD Black SN7100 1TB M.2 PCIe Gen4 x4 (Đọc 7250MB/s - Ghi 6900MB/s),5.000.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-wd-black-sn7100-1tb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Kioxia Exceria Basic 1TB M.2 PCIe Gen4 x4 (Đọc 7200MB/s - Ghi 6600MB/s),4.000.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-kioxia-exceria-basic-1tb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Kioxia Exceria G3 1TB M.2 PCIe Gen5 x4 (Đọc 10000MB/s - Ghi 8900 MB/s),5.500.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-kioxia-exceria-g3-1tb-gen-5
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD TeamGroup G50 512GB M.2 PCIe Gen4 x4 (Đọc 5000MB/s - Ghi 2500MB/s),3.000.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-teamgroup-g50-512gb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Lexar NQ790 500GB M.2 PCIe Gen4 x4 (Đọc 6400MB/s - Ghi 2900MB/s),3.200.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-lexar-nq790-500gb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Samsung 990 Pro Heatsink 4TB M.2 PCIe Gen4 x4 (Đọc 7450MB/s - Ghi 6900MB/s),37.990.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-samsung-990-pro-heatsink-4tb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Apacer AS2280P4U Pro 512GB M.2 PCIe Gen3 x4 (Đọc 3500MB/s - Ghi 2300MB/s),3.000.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-apacer-as2280p4u-pro-512gb
